lat,lon
-35.610626,174.963577
-35.177797,174.693912
-35.033334,174.558139
-35.059447,174.385647
-35.121031,174.977013
-34.889541,174.552095
-34.824360,174.432745
-34.802630,173.693123
-34.783548,173.928159
-34.717167,174.200415
-37.248516,179.658004
-41.099544,179.414836
-41.304036,178.854247
-41.097722,178.240313
-41.280502,178.161857
-40.949191,178.268554
-40.779589,178.144967
-42.582243,177.964548
-42.636584,177.994111
-44.280917,176.067978
-45.489986,176.282335
-46.912203,176.362027
-58.844281,168.367693
-59.630107,162.039904
-59.613036,161.740488
-59.617823,161.497670
-59.588742,161.021712
-59.527992,160.669566
-59.229290,161.067037
-59.217442,160.690837
-58.873883,159.365250
-58.589866,160.693078
-58.434851,161.882843
-58.008605,161.602503
-57.336418,160.319291
-57.788063,159.635653
-57.249278,159.944540
-57.170871,159.176015
-56.899432,160.307494
-56.948119,162.537475
-56.088955,162.332635
-55.829650,161.066907
-55.820531,159.658749
-55.962051,159.810008
-55.555329,160.170488
-55.376733,159.830818
-55.199973,160.977439
-55.173443,161.573516
-54.660988,161.315722
-54.196258,160.301486
-54.167396,161.032290
-54.157386,161.432446
-54.134190,161.843950
-54.321871,163.000721
-53.897563,164.046956
-53.567872,160.912144
-53.417545,163.390636
-53.436096,163.664558
-53.911362,164.066402
-55.609032,161.649357
-59.904844,161.802366
-59.937678,162.112140
-60.284001,161.871702
-60.293972,162.158889
-60.577527,161.801989
-60.599615,161.425460
-60.442966,161.199279
-60.509237,160.873420
-59.993428,160.793134
-60.262378,160.164469
-60.771242,162.574820
-60.785988,163.862470
-60.812701,164.577098
-60.645392,164.344116
-60.429748,164.548487
-60.311818,164.215223
-60.258830,164.518953
-60.327833,164.813146
-60.636559,165.688001
-59.397159,163.192558
-58.722974,162.032781
-58.328049,162.886629
-58.463376,162.915655
-58.084797,163.577919
-57.938876,162.485519
-57.499000,162.837031
-57.421041,162.599858
-56.503142,162.983171
-62.322328,167.027092
-62.100891,167.276297
-62.740422,167.004780
-62.722043,167.551058
-62.840797,167.498039
-62.409451,168.933059
-62.595584,169.594795
-62.694205,169.855573
-63.048227,170.984846
-63.445735,171.141122
-63.601039,171.287927
-63.857817,170.956248
-63.901937,171.261149
-63.996703,171.657008
-64.096392,171.707398
-64.054525,172.193796
-63.017334,169.717109
-63.104526,169.797170
-62.943092,168.452311
-62.702790,168.767978
-62.511661,168.615740
-62.472873,168.234348
-62.931424,168.435442
-63.168934,168.263895
-63.408600,169.223428
-63.586456,168.721857
-64.115580,168.871535
-64.154387,169.087707
-62.974015,166.966508
-62.741961,171.423902
-63.226256,170.221096
-63.293996,170.653857
-63.506924,170.911474
-64.478901,170.681439
-63.887592,170.076554
-62.566221,164.287428
-62.437964,164.471014
-62.299996,164.357375
-61.579271,164.867001
-61.765945,165.505212
-61.728847,165.785313
-61.935624,166.890963
-64.522129,174.265581
-64.325485,174.307391
-64.251633,174.192011
-64.188245,173.159891
-64.120652,173.498487
-64.003312,173.181098
-64.277169,173.730272
-63.631470,173.701422
-63.608044,172.987287
-63.145277,176.091444
-63.456088,172.865768
-63.352519,172.604846
-63.215581,172.168018
-63.843440,171.870306
-63.733904,171.608087
-65.322602,176.439257
-65.055658,178.056181
-64.929951,177.295806
-64.558182,179.421278
-64.445532,179.023666
-64.792764,-178.932612
-65.211595,-179.327704
-65.143514,-175.301610
-66.499332,-177.557207
-66.432698,-177.863996
-66.646897,-176.780934
-66.935988,173.224869
-66.936395,174.301788
-66.607976,175.203313
-66.682894,173.426208
-67.304587,165.869961
-67.395755,166.437927
-68.264838,166.836774
-68.329719,167.215923
-68.352784,167.851246
-66.323253,164.969727
-34.815436,171.648561
-34.942207,171.204323
-35.807369,172.690711
-35.705440,173.023656
-35.885317,173.338834
-36.354530,173.785322
-31.924696,175.706781
-37.337328,174.177436
-37.614966,174.418189
-37.771013,174.343120
-37.707566,174.028781
-37.230580,173.604529
-38.211875,173.726882
-38.375326,173.824534
-39.521800,164.779888
-39.051526,165.357828
-42.216087,165.602170
-42.165609,164.514782
-29.650617,179.732694
-28.361454,178.549423
-27.445505,175.980527
-27.194793,175.734778
-27.104663,175.526191
-26.674106,174.478486
-26.112240,175.220715
-25.872851,175.145072
-26.446866,176.869115
-26.970759,172.983657
-26.941411,172.722144
-27.177663,171.982917
-27.054466,171.693256
-27.218636,171.725763
-27.296788,171.840637
-26.963220,171.273176
-26.943224,171.020108
-27.464331,171.123787
-25.669582,171.764420
-25.330973,173.479396
-24.198404,174.024821
-24.279344,174.192906
-24.283620,175.424246
-24.250337,169.000582
-24.140624,168.517513
-24.060162,168.356584
-23.969017,168.537073
-24.033001,168.645942
-23.940556,168.062413
-23.938164,167.665792
-24.923518,167.802801
-24.872813,167.562406
-26.128622,167.375697
-26.501687,167.886417
-36.593467,162.962185
-36.992065,163.872141
-36.751018,164.039393
-36.350004,164.164273
-38.748266,169.577969
-35.352345,170.757635
-41.055545,159.981207
-41.259882,158.908906
-41.617333,159.221671
-41.803700,159.266012
-41.356737,158.329098
-41.458280,157.537538
-41.342655,157.774989
-41.383435,153.977372
-40.706131,162.649070
-38.748120,162.429921
-39.798574,163.178321
-40.461274,163.040026
-42.091817,165.078425
-38.286100,168.456038
-38.074206,168.634035
-44.135130,161.189545
-45.973891,160.834252
-46.423831,157.840226
-44.660243,151.244991
-45.051620,151.971632
-46.541610,150.777331
-45.887975,157.729552
-49.448018,155.805074
-49.158758,155.652092
-49.132117,156.038416
-50.296446,155.166274
-50.672493,156.396705
-50.690671,156.920338
-50.316360,157.608696
-50.352818,157.797907
-50.476977,157.936291
-50.612363,158.128139
-50.675366,158.302498
-50.148874,152.973571
-48.786215,151.574518
-51.087589,150.752928
-50.366837,154.220526
-50.553639,154.437515
-50.585906,156.002521
-50.199368,155.954542
-54.010197,158.461858
-53.783288,156.891869
-54.798312,152.111554
-53.094081,162.444770
-52.965335,162.931647
-53.745711,162.925260
-53.893349,162.948771
-54.291309,163.324804
-53.998704,163.619436
-52.741173,163.002006
-52.714968,163.769404
-52.368669,164.519519
-51.536733,163.611076
-51.272465,163.406027
-51.419249,162.944528
-52.905718,160.610302
-53.149086,160.575713
-52.886652,160.647752
-53.184476,160.582325
-53.457470,160.707641
-53.542611,160.059512
-53.527289,160.427040
-53.817466,160.597463
-54.381313,162.141702
-54.086802,162.016326
-55.359122,160.360281
-54.387598,159.757887
-54.776309,159.907023
-52.896158,161.501933
-52.734052,161.467501
-52.595848,161.547077
-52.406665,161.484293
-51.838003,163.473373
-56.327211,163.676520
-58.721427,153.410109
-61.847284,153.074947
-62.066173,153.081050
-62.952754,153.595488
-63.143942,155.456253
-61.609982,148.887998
-62.057875,148.217452
-62.196622,148.277589
-61.645945,146.670686
-63.504099,149.358903
-60.042116,158.010474
-62.033579,156.075700
-62.050581,156.860412
-62.063946,157.225992
-60.674450,154.549602
-61.602305,148.892325
-62.887513,142.098472
-62.147556,142.835462
-63.616829,170.784456
-63.418060,171.552086
-64.348558,172.281157
-63.637989,174.647487
-62.648663,169.262873
