number,l1_t,l1_s,model_height,lon,lat
mh5799,200.38193,12.851869,800,-143.7819714423828,-61.52392067159682
mh5800,142.22444,11.0792465,900,-147.2952977163762,-62.22598491459036
mh5801,109.32039,7.0987735,800,-148.3671243842589,-61.74725451807275
mh5802,121.83381,9.126286,700,-145.8893962345865,-61.99861725575277
mh5803,120.72023,7.919931,1100,-146.9180742327229,-61.9967075925374
mh5804,105.98255,7.669568,600,-148.8661521593854,-61.30004087957263
mh5805,53.614487,4.2385135,700,-146.4426963800119,-60.58172968680427
mh5806,173.54274,16.244356,700,-145.7238165207694,-62.56033368127715
mh5807,186.98315,13.487628,1400,-147.4224546329106,-62.44588390930371
mh5808,185.59177,13.586792,700,-147.7768253307394,-62.46989559346837
mh5809,203.62077,13.467796,900,-147.9796877147862,-62.44858737950501
mh5810,157.05406,13.352995,1000,-145.8909224261447,-62.45267818633568
mh5811,135.05034,10.341765,900,-147.7573091765039,-62.13242944924628
mh5812,126.1571,11.178548,1100,-146.3848683417416,-62.30546855199917
mh5813,90.58338,7.863322,500,-142.3854253162697,-62.43144605715874
mh5814,89.27163,4.4580755,800,-135.7534211482176,-62.48673715405026
mh5815,86.10373,4.5783677,600,-136.4365532891993,-62.18359907089633
mh5816,108.10456,4.6600547,1000,-137.3229016858832,-62.03128821164176
mh5817,189.34569,12.396164,1300,-139.2925313682554,-61.69119071004977
mh5818,205.26118,16.293219,1600,-138.2714218384265,-61.43617367758172
mh5819,194.77875,14.982065,1000,-138.5551872510574,-61.35802189039525
mh5820,92.89343,12.8614435,1400,-127.7531954413805,-64.24223438067534
mh5821,109.626976,8.637982,800,-129.9549104504434,-62.69076698836115
mh5822,176.4218,12.488865,1000,-132.314192938369,-61.47742478741667
mh5823,99.12462,8.510188,1100,-134.1796044704162,-61.02030339288108
mh5824,50.7548,6.459985,1200,-127.2106089529176,-63.13497901338798
mh5825,48.11283,10.346281,1000,-127.2787308352589,-64.37076727733213
mh5826,68.65096,7.1287093,1100,-130.7237444194977,-63.30430881344203
mh5827,58.77879,3.6024098,800,-130.0008628283425,-67.48908097717917
mh5828,129.75682,9.512891,1300,-121.5104320962567,-61.56983387126283
mh5829,165.80579,11.014665,1100,-120.6436689070269,-60.09255449604562
mh5830,46.79058,5.3235126,900,-124.4010960503605,-61.63504165802248
mh5831,40.34547,6.8384666,900,-128.5378963580863,-62.85695108774442
mh5832,105.4206,15.16217,1400,-144.4027260401167,-67.62954795173023
mh5833,21.804281,3.3397892,800,-134.7014189098085,-68.11665774754036
mh5834,107.340996,10.181531,700,-148.9641028910484,-62.48021583914252
mh5835,188.98987,17.192787,900,-145.8705473466253,-61.22352617118055
mh5836,341.44196,23.068178,600,-146.5666595497485,-64.31593674228742
mh5837,30.730886,10.233573,400,-100.9166915371555,71.97508030317891
mh5838,17.291883,6.2058544,400,-102.4346414020805,71.6337161003302
mh5839,8.699484,7.6560454,1200,-92.36431542195824,60.47030811050164
mh5840,4.208158,5.8225284,600,-92.4821368809126,60.98978910697286
mh5841,30.828085,16.69496,400,-90.65811323709676,47.08468281227526
mh5842,33.954105,9.404214,500,-90.49098458281011,47.11021979019747
mh5843,236.63387,24.810299,1300,-117.5528772536882,32.2751976710032
mh5844,268.72345,41.475975,1700,-118.3859516007175,33.0214693616168
mh5845,165.00902,26.436462,1500,-117.8239516312865,32.07298628007916
mh5846,231.68819,38.370346,1700,-117.8650261684298,31.7998275882323
mh5847,261.09396,18.830704,700,-117.6126342451659,32.14101426991051
mh5848,188.54547,21.661697,500,-117.6661806373608,31.90701675515678
mh5849,564.4342,34.69632,900,-116.3779856894085,30.50402635497076
mh5850,8.0366955,3.0594468,400,-90.2978643610852,59.87883928073698
mh5851,340.7934,11.138215,400,-96.25890663189212,21.68640667461922
mh5852,267.8235,7.0377526,1000,-96.36132597023791,24.09235322584398
mh5853,476.56522,9.497037,500,-96.28900658210328,24.44311613839428
mh5854,317.22754,9.797074,1000,-96.40824036075796,24.49528794393046
mh5855,295.9025,8.045192,1200,-96.5674713918348,24.4806249828438
mh5856,309.55582,8.665536,900,-96.78672742748192,24.05343152718043
mh5857,252.6539,19.42919,1000,-116.8223551158836,30.1495314637214
mh5858,63.672348,4.0891805,600,-115.9124950301174,24.09307221304506
mh5859,102.37324,6.237034,900,-116.5696798673865,24.46378465444926
mh5860,65.395836,4.7665443,900,-118.2465557366927,23.78689965425784
mh5861,157.98558,6.344899,1300,-117.0190015124899,25.83284422465146
mh5862,89.7715,6.9893513,1200,-119.1129777501232,24.05737257811894
mh5863,209.06216,8.757619,800,-117.928592686117,29.02570228694666
mh5864,246.09494,21.171982,800,-117.3137419354337,30.05253944813763
mh5865,214.84578,10.358091,1100,-114.203631236335,24.84437804391133
mh5866,131.76263,13.015478,800,-115.2237475454749,25.85352189990581
mh5867,316.27954,23.749737,1700,-112.3276791075165,24.27151609560439
mh5868,149.11568,4.1891217,1100,-116.7061705413206,22.06434581340683
mh5869,74.77882,4.0230203,800,-116.3984071975541,21.3007986373459
mh5870,144.56381,9.584287,1100,-116.7267708835785,20.1356368136845
mh5871,190.24535,9.7922535,1400,-116.8476878649074,20.15008784660737
mh5872,116.447624,7.0434017,1100,-115.7783378886154,21.87642721576683
mh5873,127.60386,8.996019,1100,-115.4752224353569,21.1257075827083
mh5874,47.421844,3.8492362,1000,-117.7852856746582,21.54514416582219
mh5875,112.381874,5.3170133,800,-117.4330990654191,20.5314706525549
mh5876,191.41049,5.8358574,800,-118.9366760190073,21.92913800648117
mh5877,67.53015,4.8998528,700,-118.893674790362,21.10944641115547
mh5878,111.19735,7.1138816,1000,-114.2651309016911,21.62768030990951
mh5879,181.66193,8.41534,1100,-113.2533000199339,21.36207668896454
mh5880,133.2483,9.850896,1000,-112.2829649802133,20.42488603222224
mh5881,49.90201,4.6701655,700,-113.2868656837125,21.58903120320097
mh5882,115.86921,6.679111,700,-112.0935263334548,21.20347280131436
mh5883,79.73192,5.78189,800,-115.1925062569962,18.81590626985005
mh5884,181.5367,9.591144,1000,-117.2351173725125,19.12129990249711
mh5885,129.88893,7.9098577,900,-118.4837749096321,18.06899847824528
mh5886,108.20247,7.6586084,700,-117.6516951791499,20.25986745205854
mh5887,104.751335,7.2773795,800,-115.8820766671874,19.89888824342696
mh5888,89.039795,4.390999,600,-118.323065012736,16.9624496874791
mh5889,152.97021,8.06695,1000,-119.5201807085774,18.10833770811854
mh5890,85.51247,5.3992267,1200,-115.8952703494545,15.85650377663548
mh5891,68.65079,5.687609,900,-115.6350043918929,16.41810642690703
mh5892,51.509308,4.8772845,800,-115.7031935590551,16.6353899056778
mh5893,97.080795,4.652704,700,-114.5900636523084,16.90386664179164
mh5894,85.0535,4.7297826,700,-114.37352960391,16.80856285114431
mh5895,136.60243,8.529943,1100,-113.7201698930064,16.7465541634007
mh5896,54.611694,4.919512,800,-115.0624810343681,15.18788552943702
mh5897,122.05823,5.324106,1400,-116.5214232367949,17.22804264976847
mh5898,111.8992,8.934428,800,-112.8013563045209,17.3168734577152
mh5899,204.68604,12.263052,1000,-112.3543715866054,16.35566565009184
mh5900,223.21129,12.79933,900,-113.0157767915998,16.64207646565339
mh5901,241.3954,14.486661,1200,-112.233088523911,16.27407751351027
mh5902,395.63086,24.47271,900,-111.8033253758868,16.59712953847039
mh5903,315.80936,18.364716,700,-111.7278520667767,16.81792796928743
mh5904,243.45497,19.397387,800,-111.9332708291714,15.99328979868731
mh5905,106.46414,6.8473253,900,-114.3975752049708,17.86685033273172
mh5906,68.02567,7.323366,1200,-113.2602625994164,18.03701827963149
mh5907,59.82812,4.280246,600,-112.8008348879021,18.37568797421068
mh5908,545.9374,14.623732,1000,-114.4668294856108,18.19052410429233
mh5909,318.7007,11.096043,900,-114.2109859593387,18.14961839353336
mh5910,119.605385,7.122806,800,-113.5448285982958,19.52562563176428
mh5911,429.2509,11.982744,900,-114.3271890017649,18.24163652339421
mh5912,100.50243,6.4660583,600,-111.8803261598365,18.38442610339075
mh5913,75.493515,8.158461,800,-111.7355810736227,18.66572647940005
mh5914,87.62108,5.135176,700,-114.1301871150191,19.64337141990602
mh5915,140.71126,10.511137,600,-111.8008657408114,19.82206163140955
mh5916,87.40861,5.168866,900,-111.3558092066676,19.99041557152858
mh5917,103.51215,4.441184,800,-111.1204475861074,20.3446380947729
mh5918,96.185844,9.689981,900,-110.9869737840485,20.89989458590848
mh5919,126.64466,6.6243677,1000,-109.2916293097064,20.81635522296033
mh5920,109.690315,6.3201165,1000,-109.3916632058435,20.80691117364593
mh5921,154.01901,10.408679,600,-109.0590841363278,21.30877522164236
mh5922,98.2246,4.6338267,600,-109.265012590934,21.01489194479091
mh5923,65.03188,5.9101186,1100,-112.5955221835571,20.06566998137563
mh5924,42.754875,3.3392875,700,-111.4101145040038,21.01297460618706
mh5925,152.39343,7.7664304,900,-110.8671401041327,20.86196574533809
mh5926,85.64766,6.891058,900,-112.6898983812859,21.02358080790666
mh5927,89.96823,6.590475,800,-112.4989582607574,19.86080123741824
mh5928,37.038395,3.9589503,800,-111.2988871581684,21.21157114010293
mh5929,57.78991,3.8835652,900,-110.022622324128,21.26910053067643
mh5930,49.888622,4.9002094,600,-110.543213568585,21.56238772860715
mh5931,42.15293,3.3983784,900,-110.1252227590838,21.30105675445535
mh5932,99.87208,4.624018,800,-109.6004276240614,21.55703207417376
mh5933,197.84004,9.401757,1200,-110.5706525620394,22.41246951454721
mh5934,100.67853,3.810058,600,-109.3730125137653,22.37096215877894
mh5935,64.91406,4.847416,600,-109.2480952221158,22.39125213606181
mh5936,107.00401,7.268431,1000,-114.7275381641674,22.46596631667711
mh5937,138.57477,8.74657,800,-113.1948627806381,22.63864494875056
mh5938,90.80635,8.016772,1000,-114.3876684307639,22.23951939297753
mh5939,171.43323,9.371538,600,-113.9373871990022,21.31754817429442
mh5940,137.46083,6.6983395,600,-114.0512760275805,21.31199334630505
mh5941,88.741714,4.9317994,600,-114.0545954989121,21.16908774268509
mh5942,169.69363,7.8599973,1000,-116.3914868845357,18.91221899697236
mh5943,120.75154,6.5039387,900,-114.7171732249332,18.72609908070347
mh5944,100.4733,8.235825,600,-116.5514665680026,20.00645880414679
mh5945,95.263565,7.8256035,800,-116.4657407981969,20.03331919260916
mh5946,77.87106,4.753997,800,-116.0978766420901,18.97521024575854
mh5947,125.998375,6.802366,1100,-116.0116708446374,18.03568710273396
mh5948,139.00786,5.329016,900,-116.1571902835387,18.02932815907052
mh5949,90.57723,4.8165393,700,-118.9944219941583,17.29841014080631
mh5950,117.23272,5.4699154,1700,-119.5009335280291,18.82896631212543
mh5951,119.78673,4.712343,1300,-117.2403333783795,16.46247684277285
mh5952,95.88722,5.254528,800,-119.8747970449295,11.96984300358626
mh5953,38.216766,2.703802,700,-117.8803607608272,12.86418089363264
mh5954,96.829414,6.324044,1000,-117.1123175433439,8.976698897621151
mh5955,160.05618,9.018731,1000,-119.0952982145096,8.479012304183271
mh5956,149.12274,8.339634,1100,-118.8889846328831,8.501398278254145
mh5957,187.51976,5.769451,1000,-118.6483402396222,8.536268379037626
mh5958,293.95566,7.1365848,900,-118.4288468423501,8.64661771155769
mh5959,78.3304,6.2116003,1200,-117.9517920839126,8.611111687266408
mh5960,276.7172,15.038863,1100,-114.9833819647704,7.730938016411179
mh5961,219.79636,18.115986,1300,-115.0785045951698,8.055361717112444
mh5962,72.043465,4.81183,400,-114.8463833629062,7.192688884530636
mh5963,89.3699,5.477376,800,-117.2360704651324,8.734403049163683
mh5964,60.56761,4.414756,700,-115.7706014608946,8.484079940128229
mh5965,88.23877,4.1460266,800,-115.3240093264344,9.274173411882131
mh5966,105.86383,7.6772313,1000,-115.8026652566725,8.993494415475693
mh5967,110.44718,8.418481,800,-115.9889401991797,9.00939743613472
mh5968,100.19314,8.070027,900,-119.5923958862407,5.240596888121304
mh5969,22.798052,2.5679307,800,-116.3027244233579,2.189244556986316
mh5970,72.654274,6.1171503,700,-117.6931190527793,4.998681100130634
mh5971,125.559494,11.9446745,900,-119.5053255911233,5.370809351471097
mh5972,56.004345,2.8407304,600,-115.5504086768691,3.062048221337289
mh5973,39.190807,3.0245965,600,-115.3880795237575,2.86028995603583
mh5974,49.399246,2.8341677,400,-114.9507043054888,3.290917289449828
mh5975,42.657505,3.0286343,700,-114.5134850612326,5.461360387577217
mh5976,48.637676,3.2877138,400,-108.5766909009521,-0.0012335794748541
mh5977,31.825405,3.38278,400,-111.3116649207527,0.4108271041790075
mh5978,63.618053,3.4002662,700,-108.749760542676,0.1236268761535874
mh5979,38.739258,3.4899614,600,-109.0276966575034,0.0414407848932786
mh5980,47.252262,3.1501594,600,-108.2257382314543,0.4954055136375694
mh5981,51.230236,2.806742,500,-109.3952015306753,0.2924695929838941
mh5982,29.05657,3.4002786,400,-109.4113302213738,0.5912139179644084
mh5983,29.08426,2.8032105,500,-109.4927858884114,0.6577861947344733
mh5984,48.15138,3.7301378,700,-108.9508733045078,1.492608158654368
mh5985,54.8381,3.6065938,900,-107.7075868667846,1.947834409856967
mh5986,46.382286,2.5241888,600,-108.2517291541573,1.757404884369968
mh5987,30.785667,3.871072,700,-106.820462546929,2.888637583608275
mh5988,85.838776,2.9274974,700,-106.0963181329308,1.662603505236011
mh5989,27.026682,2.548921,700,-106.2687393178687,3.623648592300355
mh5990,38.286263,3.2527342,500,-106.7915613691936,0.1653017906590719
mh5991,36.74448,3.355714,800,-107.6955467468336,0.0490953891304434
mh5992,51.765217,2.9602513,500,-102.9490351926001,0.5023510682835796
mh5993,63.35165,3.9551415,700,-108.1097256911008,4.871150651890598
mh5994,120.24914,7.4495907,900,-109.7126473687912,6.037846044800347
mh5995,53.363644,3.9079082,600,-102.6552202688451,4.683332369782377
mh5996,39.423008,3.389549,900,-103.6056395531933,6.638297453307594
mh5997,74.44382,3.3614674,600,-103.7827591207428,5.195589862287575
mh5998,35.926807,3.7686236,600,-103.577646120642,5.113334387151578
mh5999,31.883501,3.5975013,600,-103.4871652334073,5.137144044709215
mh6000,87.1717,5.805422,900,-103.309383877863,7.8986837911654
mh6001,44.33593,3.8848155,500,-103.4430617211382,7.474471511587931
mh6002,59.148537,3.2159445,600,-104.9088048047259,6.711470124707731
mh6003,51.942398,4.043653,500,-103.3337178849278,7.420403191660605
mh6004,156.75436,10.341397,800,-103.3049719217496,8.098000308243682
mh6005,159.2054,8.540892,600,-103.4420919979672,8.06491978370147
mh6006,53.210716,3.429818,700,-104.5697529840136,7.61761379990254
mh6007,68.24484,4.000673,700,-105.3473383504187,7.796822678640553
mh6008,70.100624,4.2211223,900,-104.7470946119125,7.688212727728421
mh6009,67.89555,4.3332477,700,-104.6637690409928,7.650122215533382
mh6010,88.438934,7.124932,800,-105.7352383330835,8.377590612021473
mh6011,76.27119,6.314808,900,-105.8915230970049,9.275287227507793
mh6012,138.34294,7.282439,700,-104.3983489629742,8.93132984373463
mh6013,79.210144,5.3013086,800,-104.9219008129865,9.813927540436811
mh6014,116.651405,8.222475,1500,-104.6708332994817,8.390951408871773
mh6015,77.845,5.806463,900,-104.9814963412226,8.41571092183702
mh6016,93.04437,7.6211343,700,-105.647717208418,8.38909464993565
mh6017,60.873833,4.8903894,800,-105.0085434685206,9.075312311635027
mh6018,47.001785,5.106137,700,-104.6314008263872,9.642086068671569
mh6019,83.78373,5.4777703,600,-104.7129607186206,9.319936635585524
mh6020,203.5873,14.330986,1000,-104.462804689871,9.913263396700575
mh6021,108.88368,8.395722,1000,-104.818630033119,9.991882763191803
mh6022,65.38226,4.9213,600,-105.7842309529891,9.229712176688142
mh6023,78.65237,4.777877,700,-104.8008514440842,8.918581206571927
mh6024,152.95393,11.003155,1100,-107.0364414304741,8.519339669040443
mh6025,79.488495,5.285493,600,-103.8465835167901,10.6033406332569
mh6026,181.28368,8.666764,600,-103.9669306360084,10.21474701435624
mh6027,61.93366,3.2600174,600,-105.2995641828845,10.53340472879317
mh6028,58.766846,3.674286,700,-106.1377060809375,11.07190559206885
mh6029,282.83618,25.481026,1000,-106.9666379345805,9.856682850321882
mh6030,80.44788,7.126926,700,-108.7013796148004,7.285930795574003
mh6031,136.33766,9.601626,1000,-108.003692204405,9.615715360453894
mh6032,258.83838,21.560537,900,-107.7668608253635,10.00996843437329
mh6033,188.256,8.336612,800,-103.8822822648011,11.51045717274102
mh6034,98.083435,3.3682902,1100,-104.9268402553752,11.36355860359867
mh6035,52.701252,4.1765914,700,-104.6353080427411,10.91258717906004
mh6036,69.90589,3.9456124,700,-104.8210109263279,12.31596772116209
mh6037,111.44167,6.031434,800,-103.9881000082381,11.50358821790891
mh6038,37.50949,2.7608087,600,-104.1722299102298,11.2506378713337
mh6039,68.28792,4.7106657,600,-104.0668609275602,11.5422634024774
mh6040,107.36688,4.826071,800,-104.051450536915,12.57683154844029
mh6041,101.46887,4.2044315,700,-104.437821443121,14.15564965482081
mh6042,55.689075,3.6399078,600,-105.6794536563939,11.78618691512348
mh6043,78.22579,3.6171184,600,-104.6055895364621,14.16048658907851
mh6044,206.70433,11.227182,700,-106.5392139370905,14.02681709302019
mh6045,278.59378,15.723717,1200,-108.5856346819304,12.62548696102337
mh6046,305.54752,18.443552,1100,-106.3286741386477,12.8867922104052
mh6047,92.95895,8.441632,800,-108.0407023426744,11.80156181865174
mh6048,61.768425,3.5035982,500,-105.9225111192813,11.86311201083672
mh6049,126.505844,8.688058,900,-108.0190396474937,11.97316553205962
mh6050,119.47526,7.447729,700,-107.9926220920676,12.16825600717874
mh6051,130.0567,13.930804,1200,-107.9370484322487,9.932630939956589
mh6052,250.97385,13.618217,900,-109.5867587410644,10.08634946918144
mh6053,273.3343,8.359295,800,-109.0228192748203,10.06567087168611
mh6054,61.626717,4.1025414,800,-110.378248889203,5.784954624531268
mh6055,78.34397,4.686179,900,-109.9858538380405,5.230575518691068
mh6056,53.305912,3.1715252,900,-110.460539216038,5.512598046057718
mh6057,57.656525,3.9410632,800,-111.535635787487,4.335458777451321
mh6058,122.76478,7.4846325,800,-112.1538897809971,6.580941148111592
mh6059,141.30832,6.670637,900,-112.1025302472496,6.788917251250755
mh6060,132.78065,8.530739,800,-110.0751664571315,6.571164874123298
mh6061,106.440254,6.9472003,900,-109.1069902262513,6.763457410397272
mh6062,106.03015,6.0458546,900,-97.85225663914788,13.02108114005753
mh6063,105.89369,5.875757,600,-97.81848504098264,13.3520509565906
mh6064,162.25313,11.445414,400,-96.08473115814,14.65560006870533
mh6065,79.36091,9.5911665,800,-96.76269480117942,14.51450813300218
mh6066,87.903046,6.4762993,800,-98.5817171911371,13.25187922513807
mh6067,77.769356,5.5308895,1300,-99.93107251064878,11.72632717508618
mh6068,108.490776,5.5372744,800,-98.57039816198146,12.76015497429259
